id,title,release_date,vote_average,vote_count,popularity,collection_type,budget,revenue,runtime,genres,country,status
76696,부에노스 아이레스에서 사랑에 빠질 확률,2011-06-01,7.5,308,5.2541,Random_Pick,11000000,2140,94,"드라마, 로맨스","AR, DE, ES",Released
19898,팬도럼,2009-09-08,6.578,2535,5.2145,Random_Pick,33000000,20648328,108,"액션, 공포, 미스터리, SF, 스릴러","DE, GB, US",Released
20662,로빈후드,2010-05-12,6.397,4855,5.0325,Random_Pick,200000000,321669741,140,"액션, 모험, 역사",US,Released
76494,임신한 당신이 알아야 할 모든것,2012-05-17,5.997,1828,4.8388,Random_Pick,40000000,79700000,110,"로맨스, 코미디, 드라마",US,Released
193610,아더 우먼,2014-04-16,6.428,3652,5.18,Random_Pick,40000000,196800000,109,"코미디, 로맨스",US,Released
31172,Diamant 13,2009-06-21,5.242,62,4.9974,Random_Pick,6850000,878153,102,"액션, 범죄, 스릴러","BE, FR, LU",Released
9721,세븐 세컨즈,2005-06-28,5.461,245,4.6506,Random_Pick,13000000,0,96,"액션, 범죄, 스릴러","CH, GB, US, RO",Released
82633,로우리스: 나쁜 영웅들,2012-08-29,7.062,3206,7.0659,Random_Pick,26000000,55404207,116,"범죄, 드라마, 서부",US,Released
317442,나루토 질풍전 극장판 7기: 더 라스트,2014-12-06,7.456,2345,6.2528,Random_Pick,750000,19840000,114,"액션, 로맨스, 애니메이션",JP,Released
47607,타이니 퍼니처,2010-11-12,5.641,167,6.6867,Random_Pick,65000,416498,99,"로맨스, 코미디, 드라마",US,Released
96648,인시던트,2012-05-04,5.7,134,6.3473,Random_Pick,500000,98201,85,"공포, 스릴러","BE, FR, GB, US",Released
11351,지퍼스 크리퍼스 2,2003-08-08,6.153,1744,6.2604,Random_Pick,17000000,63102666,103,공포,US,Released
522478,피터 래빗 2: 파 프롬 가든,2021-03-25,7.062,860,6.3089,Random_Pick,45000000,153000000,93,"가족, 코미디, 모험, 애니메이션","AU, US",Released
77877,더 럭키 원,2012-04-19,7.168,3766,6.5086,Random_Pick,25000000,99400000,101,"드라마, 로맨스",US,Released
400160,스폰지밥 무비: 핑핑이 구출 대작전,2020-08-14,7.4,2922,6.0856,Random_Pick,60000000,4810790,95,"가족, 코미디, 모험, 애니메이션","US, CA",Released
8669,찰리 바틀렛,2008-02-22,6.675,673,5.8783,Random_Pick,12000000,5254986,97,"코미디, 드라마, 로맨스","US, CA",Released
13183,왓치맨,2009-03-04,7.3,9666,5.6154,Random_Pick,130000000,185258983,161,"미스터리, 액션, SF",US,Released
25741,니코,2008-09-22,5.8,152,5.8007,Random_Pick,6100000,21897141,80,"애니메이션, 가족, 모험, 드라마, 판타지","BE, DK, FI, FR, DE, IE, NO",Released
714888,"아르헨티나, 1985년",2022-09-29,7.827,710,6.1859,Random_Pick,20000000,58424000,141,"드라마, 역사, 범죄","AR, GB",Released
1443,처녀 자살 소동,2000-04-21,7.12,3481,5.4774,Random_Pick,6000000,10409377,97,"드라마, 로맨스",US,Released
497828,슬픔의 삼각형,2022-09-18,7.023,2644,5.367,Random_Pick,15600000,24733572,147,"코미디, 드라마","DK, FR, DE, GR, MX, SE, CH, TR, GB, US",Released
58428,인키퍼스,2011-08-18,5.414,688,5.7332,Random_Pick,750000,78396,101,"공포, 스릴러",US,Released
127521,식스 블릿츠: 분노의 추적,2012-09-11,6.3,387,5.1568,Random_Pick,10000000,0,115,"스릴러, 액션, 범죄",US,Released
1268,미스터 빈의 홀리데이,2007-03-22,6.4,3007,5.0243,Random_Pick,25000000,232225908,90,"가족, 코미디","GB, FR, DE, US",Released
642885,호커스 포커스 2,2022-09-27,7.171,1779,5.4728,Random_Pick,30000000,0,105,"판타지, 코미디, 가족",US,Released
340485,아메리칸 허니: 방황하는 별의 노래,2016-09-30,6.795,899,5.6359,Random_Pick,3500000,2290649,162,드라마,"GB, US",Released
8884,프랭클린,2008-10-16,6.022,378,5.4116,Random_Pick,12000000,0,98,"판타지, 스릴러, 드라마","FR, GB",Released
697843,익스트랙션 2,2023-06-09,7.407,2725,6.0227,Random_Pick,65000000,0,122,"액션, 스릴러, 범죄",US,Released
369778,쇼콜라,2016-02-03,6.8,742,6.2923,Random_Pick,18500000,0,119,"코미디, 드라마",FR,Released
894803,సీతా రామం,2022-08-05,7.8,92,6.0223,Random_Pick,3400000,11800000,158,"역사, 로맨스, 드라마",IN,Released
333386,더 듀얼,2016-06-24,5.403,365,6.6265,Random_Pick,10000000,20672,110,"서부, 드라마",US,Released
22419,카밀,2008-04-13,6.206,109,5.6165,Random_Pick,6000000,0,94,"코미디, 드라마, 로맨스",GB,Released
58233,쟈니 잉글리쉬 2: 네버다이,2011-09-15,6.2,3465,5.9157,Random_Pick,45000000,160078586,101,"범죄, 액션, 코미디","GB, US",Released
1391,이 투 마마,2001-06-08,7.4,1660,6.3438,Random_Pick,5000000,33600000,105,"드라마, 로맨스",MX,Released
420634,테리파이어,2018-01-25,6.328,2832,5.7404,Random_Pick,35000,421798,84,"공포, 스릴러",US,Released
650272,블러드 킬,2019-12-06,5.1,97,4.7297,Random_Pick,7000000,0,90,액션,US,Released
1588,브링 잇 온,2000-08-25,6.268,1796,4.6778,Random_Pick,28000000,90449929,99,코미디,US,Released
286709,무법도시,2014-10-31,5.216,102,4.7163,Random_Pick,5000000,107412,95,"드라마, 액션, 범죄","US, HK",Released
517116,헌트,2019-09-13,6.676,1317,4.6841,Random_Pick,5000000,2243353,93,"공포, 스릴러",US,Released
425148,쇼독스: 언더커버 캅스,2018-05-18,6.0,253,4.298,Random_Pick,5500000,38830219,90,"모험, 범죄, 가족, 코미디","GB, US",Released
174645,자바히트:살인면허,2013-03-06,5.3,86,5.4554,Random_Pick,15000000,1061,104,"액션, 범죄, 드라마, 스릴러",US,Released
345911,라이트 아웃,2016-07-21,6.366,4021,4.4868,Random_Pick,4900000,149368835,81,공포,US,Released
13374,아이스 프린세스,2005-03-17,6.4,927,4.0297,Random_Pick,25000000,27645491,98,"가족, 드라마, 코미디","US, CA",Released
15012,라인워치,2008-10-21,5.3,53,4.9902,Random_Pick,5000000,0,90,"범죄, 액션, 모험, 드라마, 스릴러",US,Released
61717,웬디 우: 홈커밍 워리어,2006-06-16,6.18,433,3.5507,Random_Pick,6000000,0,91,"가족, 액션, 모험, TV 영화, 코미디",US,Released
500664,업그레이드,2018-05-31,7.5,4764,4.2725,Random_Pick,3000000,16976561,100,"액션, 스릴러, SF","AU, US",Released
320316,Italiano medio,2015-01-29,5.806,482,3.6652,Random_Pick,1816720,4541800,90,코미디,IT,Released
31977,블랙,2005-02-04,7.7,219,4.6683,Random_Pick,2652377,8029469,124,드라마,IN,Released
368006,24,2016-05-05,7.258,126,4.6367,Random_Pick,10000000,15000000,164,"액션, SF, 스릴러",IN,Released
8452,6번째 날,2000-11-17,5.997,2165,4.1311,Random_Pick,82000000,96085477,123,"SF, 액션, 미스터리, 드라마, 스릴러","US, CA",Released
9293,존 터커를 죽여라,2006-07-27,6.11,1432,4.2725,Random_Pick,18000000,68844775,87,"코미디, 로맨스",US,Released
204436,쿠크하트: 시계심장을 가진 소년,2014-02-05,7.209,743,5.1054,Random_Pick,33746302,3484370,94,"애니메이션, 로맨스, 모험, 드라마, 판타지","FR, BE",Released
531499,택스 콜렉터,2020-08-07,5.636,509,4.8829,Random_Pick,30000000,942666,96,"액션, 범죄, 드라마",US,Released
395993,스트롱거,2017-09-22,7.0,1537,6.0843,Random_Pick,30000000,8484418,119,드라마,"HK, US",Released
300693,트루스,2015-10-16,6.543,514,6.1079,Random_Pick,9600000,5383097,125,드라마,"GB, US",Released
23483,킥 애스: 영웅의 탄생,2010-03-26,7.123,12079,6.0408,Random_Pick,28000000,96188903,117,"액션, 범죄","GB, US",Released
826510,해럴드와 마법 크레용,2024-07-31,6.695,326,6.0204,Random_Pick,40000000,32227855,90,"가족, 코미디, 모험, 판타지",US,Released
51250,건,2010-07-30,5.229,107,5.2723,Random_Pick,10000000,0,81,"액션, 범죄",US,Released
663712,테리파이어 2,2022-10-06,6.7,2379,6.0128,Random_Pick,250000,15741780,138,"공포, 스릴러",US,Released
97430,철권을 가진 사나이,2012-11-02,5.5,1173,5.4601,Random_Pick,15000000,20546518,96,액션,"CN, HK, US",Released
137116,스머프: 비밀의 숲,2017-03-23,6.4,1515,5.7851,Random_Pick,60000000,197183546,89,"가족, 코미디, 모험, 애니메이션","CN, US, BE",Released
252822,사라짐의 순서: 지옥행 제설차,2014-02-21,6.899,650,5.0257,Random_Pick,4161012,0,115,"스릴러, 액션, 코미디, 범죄","DK, NO, SE",Released
333596,우드론,2015-10-15,6.919,198,5.8386,Random_Pick,12000000,14394097,120,드라마,US,Released
75612,오블리비언,2013-04-10,6.664,11178,6.5729,Random_Pick,120000000,286168572,124,"액션, SF, 모험, 미스터리",US,Released
33217,윔피 키드,2010-03-19,6.259,1706,6.4023,Random_Pick,15000000,76196538,92,"코미디, 가족","GB, US",Released
477489,인 더 더스트,2018-04-04,6.327,839,5.4867,Random_Pick,13749400,2842040,90,"드라마, SF, 스릴러","CA, FR",Released
636565,로즈 아일랜드 공화국,2020-12-09,7.0,1371,4.3868,Random_Pick,8000000,0,120,"코미디, 모험",IT,Released
413762,더 레벨링,2017-05-12,6.2,55,4.1594,Random_Pick,1282545,0,83,드라마,GB,Released
127913,Djúpið,2012-09-07,6.29,124,5.0459,Random_Pick,3000000,0,95,드라마,IS,Released
14576,쉐이드,2003-05-18,6.2,251,5.1797,Random_Pick,6800000,0,101,"액션, 스릴러, 범죄",US,Released
614420,10 giorni con Babbo Natale,2020-12-30,6.224,232,4.191,Random_Pick,4000000,0,100,"가족, 코미디",IT,Released
11004,원더 보이즈,2000-02-22,6.8,631,3.7983,Random_Pick,35000000,33426588,111,"코미디, 드라마","DE, JP, GB, US",Released
30432,범죄의 군대,2009-09-16,6.433,112,3.591,Random_Pick,10000000,0,139,"전쟁, 드라마, 역사",FR,Released
508664,댄저 클로즈: 롱탄 대전투,2019-08-08,6.8,344,3.9362,Random_Pick,23934823,2078370,119,"전쟁, 액션, 드라마, 역사","AU, GB",Released
883502,포트리스 2: 스나이퍼 아이,2022-04-29,5.2,170,4.4432,Random_Pick,22000000,69075,87,"액션, 스릴러, 범죄",US,Released
457262,립 타이드,2017-10-03,6.1,457,3.8447,Random_Pick,3400000,0,85,"가족, 드라마",AU,Released
11917,쏘우 5,2008-10-23,6.171,3699,7.1415,Random_Pick,10800000,118209778,95,"공포, 스릴러, 범죄",US,Released
9042,케이브,2005-08-26,5.448,991,7.1582,Random_Pick,30000000,33296457,97,"액션, 모험, 공포, 스릴러","DE, US, DK, RO",Released
222935,"안녕, 헤이즐",2014-06-02,7.595,11405,7.0904,Random_Pick,14000000,307166834,125,"로맨스, 드라마",US,Released
225574,논스톱,2014-02-26,6.811,5569,6.9753,Random_Pick,50000000,222809600,107,"액션, 스릴러, 미스터리","FR, GB, US",Released
4553,머시니스트,2004-09-24,7.5,5920,6.5369,Random_Pick,5000000,8203235,101,"스릴러, 드라마",ES,Released
35040,크로커다일 헌터,2007-09-20,4.295,56,8.0908,Random_Pick,750000,0,100,"공포, 액션, TV 영화","TH, US",Released
601796,외계+인 1부,2022-07-20,6.793,496,7.3351,Random_Pick,24500000,12109608,142,"SF, 액션, 판타지, 모험",KR,Released
393,킬 빌: 2부,2004-04-16,7.875,14593,7.1049,Random_Pick,30000000,152159461,136,"액션, 범죄, 스릴러",US,Released
122800,프리랜서스,2012-08-10,5.055,246,6.4262,Random_Pick,11000000,0,96,"미스터리, 드라마, 액션, 범죄",US,Released
25195,프로포즈 데이,2010-01-08,6.898,2107,6.3985,Random_Pick,19000000,32686500,100,"로맨스, 코미디","IE, US",Released
198184,채피,2015-03-04,6.786,8243,5.422,Random_Pick,49000000,104399548,120,"범죄, 액션, SF","US, ZA, MX",Released
440472,업사이드,2019-01-10,7.132,1356,6.1729,Random_Pick,37500000,125000000,126,"코미디, 드라마",US,Released
31867,리포 맨,2010-03-18,6.3,2019,6.4159,Random_Pick,32000000,18409891,111,"액션, SF, 스릴러, 범죄","CA, US",Released
624779,브이에프더블유,2019-09-21,5.9,256,6.2725,Random_Pick,1000000,23101,92,"액션, 범죄, 공포, 스릴러",US,Released
1040892,슬로더하우스,2023-08-30,4.665,121,6.2453,Random_Pick,350000,123000,93,"공포, 코미디, 스릴러","US, RS",Released
10691,크레이지 뷰티풀,2001-06-29,6.6,369,5.8027,Random_Pick,13000000,16929123,99,"드라마, 로맨스",US,Released
22731,피그 헌트,2008-07-31,4.704,54,5.087,Random_Pick,6000000,0,100,"액션, 공포, 스릴러",US,Released
10972,세션 나인,2001-08-10,6.142,973,6.0208,Random_Pick,1500000,1612259,100,"공포, 미스터리, 드라마",US,Released
814889,네버 렛 고: 악의 끈,2024-09-18,6.116,530,6.5343,Random_Pick,20000000,21768945,101,공포,"US, CA, FR",Released
12473,비지터,2008-02-21,7.129,483,6.2941,Random_Pick,4000000,18197518,104,"범죄, 드라마, 음악",US,Released
399404,다키스트 아워,2017-11-22,7.352,5356,4.793,Random_Pick,30000000,150847207,125,"드라마, 역사","GB, US",Released
4523,마법에 걸린 사랑,2007-11-20,6.842,5590,4.7034,Random_Pick,85000000,340487652,107,"코미디, 가족, 판타지, 로맨스",US,Released
201759,La Marque des anges - Miserere,2013-06-26,5.94,91,4.4936,Random_Pick,20000000,0,106,스릴러,"BE, FR",Released
214597,프라이트 나이트 2,2013-08-31,5.0,323,3.9901,Random_Pick,8000000,0,100,"공포, 코미디",US,Released
51822,Amar te duele,2002-11-08,7.984,346,4.6714,Random_Pick,10000000,0,104,"드라마, 로맨스",MX,Released
588921,아인보: 아마존의 전설,2021-02-09,7.0,455,4.466,Random_Pick,10000000,10237061,84,"모험, 애니메이션, 가족, 판타지",PE,Released
11518,모하바테인,2000-10-27,7.042,272,4.8882,Random_Pick,4000000,20000000,216,"드라마, 로맨스",IN,Released
11671,엘레지,2008-08-08,6.3,297,4.7989,Random_Pick,13000000,14894347,112,"드라마, 로맨스",US,Released
791177,본즈 앤 올,2022-11-18,7.025,1524,5.5166,Random_Pick,16000000,15234907,131,"공포, 로맨스, 드라마","IT, US",Released
11636,뉴 폴리스 스토리,2004-09-23,7.15,781,5.0176,Random_Pick,20000000,8712057,121,"액션, 스릴러, 범죄, 드라마",HK,Released
8060,메리드 라이프,2008-03-28,5.757,169,5.5225,Random_Pick,12000000,2888315,90,"범죄, 드라마, 로맨스",US,Released
551271,미디벌,2022-09-08,6.888,509,5.6415,Random_Pick,23000000,4311284,126,"액션, 드라마, 역사","CZ, US",Released
6936,Ben X,2007-08-26,6.9,315,4.8258,Random_Pick,1500000,27,90,드라마,BE,Released
10894,메이,2003-04-11,6.58,675,5.3067,Random_Pick,500000,264349,93,"드라마, 공포, 코미디",US,Released
71859,케빈에 대하여,2011-09-28,7.544,2987,4.6125,Random_Pick,7000000,10800000,113,"드라마, 스릴러","GB, US",Released
223702,소시지 파티,2016-07-11,5.75,7555,5.5473,Random_Pick,19000000,140705322,83,"모험, 애니메이션, 코미디, 판타지","CA, US",Released
9621,엘리자베스타운,2005-10-14,6.195,1156,5.6594,Random_Pick,57000000,52164016,122,"코미디, 드라마, 로맨스","US, DE",Released
725201,그레이 맨,2022-07-13,6.924,4002,5.2464,Random_Pick,200000000,454023,129,"액션, 스릴러",US,Released
10426,프라이데이 3 - 프라이데이 에프터 넥스트,2002-11-22,6.366,445,5.2253,Random_Pick,20000000,33526835,85,"코미디, 드라마",US,Released
116745,월터의 상상은 현실이 된다,2013-12-18,7.207,7982,4.9939,Random_Pick,90000000,188133322,115,"모험, 코미디, 드라마, 판타지","GB, US, IS, CA, AU",Released
2755,어바웃 슈미트,2002-12-12,6.839,1318,4.8934,Random_Pick,30000000,105834556,125,"드라마, 코미디",US,Released
333348,러브 더 쿠퍼스,2015-11-12,5.984,838,5.6243,Random_Pick,17000000,42426912,107,"코미디, 가족, 드라마",US,Released
2440,공동경비구역 JSA,2000-09-09,7.8,769,6.0297,Random_Pick,12500000,0,110,"드라마, 스릴러, 액션",KR,Released
805320,버드 박스: 바르셀로나,2023-07-14,5.92,783,4.854,Random_Pick,19800000,0,112,"공포, SF, 스릴러","ES, US",Released
360606,어드벤처 인 베이비시팅,2016-06-24,7.241,432,5.0163,Random_Pick,9000000,0,95,"코미디, 가족, 모험, TV 영화",US,Released
7484,부그와 엘리엇,2006-09-27,6.172,2902,8.0072,Random_Pick,85000000,197300000,86,"애니메이션, 가족, 모험, 코미디",US,Released
967847,고스트버스터즈: 오싹한 뉴욕,2024-03-20,6.482,1978,7.2027,Random_Pick,100000000,201967521,115,"판타지, 모험, 코미디",US,Released
64688,21 점프 스트리트,2012-03-14,6.883,10698,7.2867,Random_Pick,42000000,201585328,109,"액션, 코미디, 범죄",US,Released
1242434,'천국부터 지옥까지' - Highest 2 Lowest,2025-08-14,5.6,357,7.1695,Random_Pick,25000000,1500000,133,"스릴러, 범죄, 드라마","US, JP",Released
76163,익스펜더블 2,2012-08-08,6.352,6977,7.4167,Random_Pick,100000000,314975955,103,"액션, 모험, 스릴러","US, BG, DE, CN",Released
213681,마스터마인드,2016-09-29,5.76,1807,7.2699,Random_Pick,25000000,29200000,94,"액션, 코미디, 범죄",US,Released
434203,뉴니스,2017-11-03,6.1,614,7.4529,Random_Pick,10000000,0,112,"로맨스, 드라마","CA, US",Released
256962,리틀 보이,2015-04-23,7.2,548,7.1505,Random_Pick,20000000,6500000,106,"코미디, 드라마, 전쟁","US, MX",Released
227973,스누피: 더 피너츠 무비,2015-11-05,6.945,1743,7.3607,Random_Pick,99000000,246233113,93,"코미디, 애니메이션, 가족",US,Released
980489,그란 투리스모,2023-08-09,7.736,3179,6.9296,Random_Pick,60000000,121700000,135,"모험, 액션, 드라마",US,Released
168742,로켓,2013-02-10,6.6,64,7.7198,Random_Pick,1525000,0,96,드라마,"AU, LA, TH",Released
2103,솔라리스,2002-11-27,5.923,1385,7.2324,Random_Pick,47000000,30002758,99,"드라마, SF, 미스터리",US,Released
406761,호텔 아르테미스,2018-06-07,6.069,1616,4.0093,Random_Pick,15000000,12371132,94,"스릴러, SF, 액션, 범죄, 드라마","GB, US",Released
24869,잉크,2009-01-23,6.344,318,4.6721,Random_Pick,250000,0,106,"액션, 판타지",US,Released
3432,미스터 브룩스,2007-05-31,6.927,1804,4.9727,Random_Pick,20000000,48443734,120,"범죄, 스릴러",US,Released
763285,앰뷸런스,2022-03-16,6.637,2315,4.489,Random_Pick,40000000,52303589,136,"스릴러, 액션, 범죄","US, JP",Released
829051,어바웃 마이 파더,2023-05-25,6.1,382,4.7788,Random_Pick,29100000,18167819,90,코미디,US,Released
837881,그녀가 말했다,2022-11-17,7.209,671,4.0067,Random_Pick,32000000,13900000,129,"드라마, 역사",US,Released
3527,돈 컴 노킹,2005-08-25,6.2,135,4.0519,Random_Pick,11000000,4663501,123,"드라마, 서부","FR, DE, GB, US",Released
195589,나쁜 이웃들,2014-05-08,6.184,7122,4.0598,Random_Pick,18000000,270665134,97,코미디,US,Released
9757,나이스 가이 노빗,2007-02-08,5.678,2512,6.5421,Random_Pick,10000000,159814490,102,코미디,US,Released
8975,마린,2006-10-13,6.0,801,6.5815,Random_Pick,20000000,22165608,91,액션,"AU, US",Released
10760,시드니 화이트,2007-09-21,6.476,1080,6.1298,Random_Pick,16500000,13620075,108,코미디,US,Released
13827,"헬로우, 서퍼",2008-09-05,4.5,114,6.9447,Random_Pick,6000000,69000,85,코미디,US,Released
294652,나쁜 녀석들,2014-10-16,6.383,797,6.4916,Random_Pick,12000000,660241,108,"액션, 범죄, 드라마, 스릴러","AU, CA, GB",Released
34308,모딜리아니,2004-05-18,7.0,201,6.6574,Random_Pick,12000000,0,128,드라마,"FR, DE, IT, RO, GB, US",Released
14123,Bratz,2007-08-03,5.7,456,7.1253,Random_Pick,20000000,26000000,102,"코미디, 음악, 가족",US,Released
29339,니콜라스 니클비,2002-12-27,6.9,186,6.0565,Random_Pick,10000000,3651462,132,"모험, 드라마","GB, US",Released
62008,굿 디즈,2012-02-23,6.2,133,4.043,Random_Pick,14000000,35579177,129,"드라마, 로맨스",US,Released
430474,딥,2017-05-11,6.007,148,4.0886,Random_Pick,6000000,10972300,92,"애니메이션, 가족, 모험","BE, CN, ES, CH, GB, US",Released
37725,보이 걸 씽,2006-07-15,6.519,1084,4.1196,Random_Pick,15500000,7385434,95,"코미디, 판타지, 로맨스","CA, US, GB",Released
197919,A Haunting at Silver Falls,2013-05-28,4.7,78,3.8393,Random_Pick,2500000,0,96,"공포, 스릴러",US,Released
8461,퍼니 게임,2008-03-14,6.563,2174,4.0092,Random_Pick,15000000,7938872,111,"스릴러, 공포","US, AT, FR, GB, DE, IT",Released
335796,위자: 저주의 시작,2016-10-20,6.149,2558,3.8718,Random_Pick,9000000,81831866,99,공포,US,Released
33005,미믹 3,2003-04-14,4.9,162,4.466,Random_Pick,10000000,0,77,"공포, SF, 스릴러",US,Released
68730,사일런스,2016-12-23,7.122,3189,4.3762,Random_Pick,46000000,23834809,159,"드라마, 역사","MX, TW, US",Released
793285,God's Not Dead: We The People,2021-10-04,6.633,135,4.2623,Random_Pick,5000000,1200000,91,드라마,US,Released
17335,옵세스드,2009-02-26,5.754,678,5.6937,Random_Pick,20000000,73830340,108,"드라마, 스릴러",US,Released
215962,남자들만의 여행,2013-09-10,5.836,110,4.6185,Random_Pick,600000,0,94,코미디,IE,Released
660000,로스트 일루전,2021-10-20,7.4,527,4.1321,Random_Pick,20800000,8600000,149,"드라마, 로맨스, 역사","BE, FR",Released
58448,넉 아웃,2011-03-05,5.5,54,5.018,Random_Pick,9000000,0,95,"액션, 가족, 드라마",US,Released
23437,나이트메어,2010-04-30,5.532,2834,5.2951,Random_Pick,35000000,115665418,95,"공포, 미스터리, 스릴러",US,Released
574060,건파우더 밀크셰이크,2021-07-14,6.277,1092,5.1829,Random_Pick,30000000,1015760,114,"액션, 범죄, 스릴러","FR, DE, US",Released
55779,파이널 데스티네이션 5,2011-08-12,6.148,3927,5.2423,Random_Pick,40000000,157887643,91,"공포, 미스터리",US,Released
532868,데스 오브 어 네이션,2018-08-03,4.094,53,4.8945,Random_Pick,6000000,5885881,108,"다큐멘터리, 역사",US,Released
337154,더 메들러,2016-04-05,5.962,368,6.3192,Random_Pick,3200000,4267218,100,"코미디, 드라마",US,Released
37964,브라운 슈가,2002-10-05,6.6,122,5.942,Random_Pick,8000000,27362712,109,"로맨스, 코미디",US,Released
11371,스코어,2001-07-13,6.696,1771,5.9715,Random_Pick,68000000,113579918,124,"액션, 범죄, 스릴러, 미스터리, 드라마","DE, US",Released
48243,이센셜 킬링,2010-09-06,5.8,164,6.4469,Random_Pick,3654073,0,84,"스릴러, 전쟁","PL, NO, IE, HU",Released
2085,로미오 머스트 다이,2000-03-22,6.274,1276,5.8451,Random_Pick,25000000,91036760,115,"액션, 범죄, 스릴러",US,Released
98357,브로큰 시티,2013-01-18,5.948,1534,5.3079,Random_Pick,56000000,34737199,109,"스릴러, 범죄, 드라마",US,Released
520763,콰이어트 플레이스 2,2021-05-21,7.449,7090,5.8982,Random_Pick,55000000,297372261,97,"SF, 스릴러, 공포",US,Released
45013,버닝 팜스,2010-04-23,5.2,63,5.7044,Random_Pick,5800000,0,112,"코미디, 스릴러",US,Released
63207,인트루더스,2011-09-12,5.5,540,5.9461,Random_Pick,13000000,3012210,100,"스릴러, 공포, 판타지","US, ES, GB",Released
2239,할람 포,2007-08-30,6.7,178,5.9889,Random_Pick,8000000,2149799,95,"드라마, 코미디, 스릴러",GB,Released
846867,매드 갓,2021-09-17,6.811,507,6.1695,Random_Pick,250000,322619,84,"애니메이션, 판타지, 공포, SF",US,Released
10488,님스 아일랜드,2008-04-03,5.9,1166,3.6564,Random_Pick,37000000,100104565,91,"모험, 코미디, 가족, 판타지",US,Released
239678,당신 없는 일주일,2014-09-10,6.619,1431,3.8875,Random_Pick,19800000,41300000,103,"드라마, 코미디",US,Released
780609,멘,2022-05-20,6.092,1262,3.6377,Random_Pick,6500000,11152071,100,"공포, 스릴러, 판타지","GB, US",Released
74387,원펀치,2012-01-06,6.413,984,3.1064,Random_Pick,12000000,6985158,92,"코미디, 드라마","CA, US",Released
1012201,극장판 하이큐!! 쓰레기장의 결전,2024-02-16,7.7,209,5.0202,Random_Pick,5000000,100255784,84,"애니메이션, 코미디",JP,Released
13702,더티 셰임,2004-09-24,5.337,289,3.8381,Random_Pick,15000000,1914166,89,"코미디, 판타지",US,Released
15673,코니 앤 칼라,2004-04-16,5.8,92,2.9841,Random_Pick,20000000,11341016,98,"코미디, 범죄, 음악",US,Released
56085,Camouflage,2001-01-09,4.3,69,4.0017,Random_Pick,10000000,0,98,"액션, 코미디","CA, US",Released
433310,우리 처음 만났을 때,2018-02-08,6.559,2333,4.1625,Random_Pick,10000000,0,97,"코미디, 로맨스, 판타지",US,Released
28740,Black Friday,2004-08-13,7.5,95,4.2105,Random_Pick,700000,1100000,162,"범죄, 드라마",IN,Released
57089,빨간 모자의 진실 2,2011-04-29,5.1,563,4.2153,Random_Pick,30000000,13500000,86,"코미디, 애니메이션, 가족",US,Released
54445,특수기동대 2: 파이어파이트,2011-03-01,5.692,386,4.128,Random_Pick,8000000,0,89,"액션, 범죄, 스릴러",US,Released
25196,크레이지 하트,2009-12-16,6.923,1127,4.145,Random_Pick,7000000,47405566,112,"드라마, 음악, 로맨스",US,Released
351819,블랙의 50가지 그림자,2016-01-28,4.9,1380,4.3624,Random_Pick,20000000,21164799,92,"로맨스, 코미디",US,Released
459003,마브카: 숲의 노래,2023-03-02,7.161,826,5.2133,Random_Pick,5000000,17974964,99,"애니메이션, 모험, 가족, 판타지",UA,Released
69278,7단계,2010-07-13,5.597,72,5.3107,Random_Pick,600000,0,95,"스릴러, SF, 코미디",AR,Released
89584,정복자 1453,2012-02-10,6.034,193,5.224,Random_Pick,16000000,35000000,160,"모험, 드라마, 액션, 전쟁",TR,Released
22820,젠틀맨 브론코스,2009-09-30,5.7,181,4.6033,Random_Pick,10000000,118492,89,"코미디, SF, 드라마",US,Released
40249,아라크네의 비밀 2,2000-07-25,5.4,62,4.643,Random_Pick,4000000,0,92,"SF, 공포, TV 영화",US,Released
428449,고스트 스토리,2017-04-24,7.1,2426,5.4776,Random_Pick,100000,1929659,92,"드라마, 판타지, 미스터리, 로맨스",US,Released
251387,악녀: 더 킬러,2015-03-17,4.96,75,4.608,Random_Pick,3000000,0,89,"스릴러, 액션, 미스터리",US,Released
14788,버블,2006-01-27,6.3,125,4.0291,Random_Pick,1600000,261966,73,"드라마, 범죄, 미스터리",US,Released
55045,사이크 9,2010-05-07,4.566,53,6.6995,Random_Pick,5000000,0,98,"공포, 미스터리, 스릴러","GB, US, CZ",Released
821499,The Inheritance,2024-07-12,5.833,81,6.126,Random_Pick,8000000,0,84,공포,US,Released
2123,미 마이셀프 앤드 아이린,2000-06-22,6.604,4087,6.3719,Random_Pick,51000000,149270999,116,코미디,US,Released
230266,미스 줄리,2014-09-07,5.609,151,6.7066,Random_Pick,5500000,5000000,130,"드라마, 로맨스","FR, IE, NO, GB",Released
258086,The Damned,2014-06-20,5.544,260,7.2785,Random_Pick,3000000,5758519,87,"스릴러, 공포, 미스터리",US,Released
48669,테러 트랩,2010-09-22,4.778,63,5.935,Random_Pick,2000000,0,86,"공포, 스릴러",US,Released
241765,아웃사이더,2015-06-21,4.44,67,6.0426,Random_Pick,4000000,0,94,"액션, 범죄, 드라마, 미스터리, 스릴러",US,Released
71552,아메리칸 파이: 19금 동창회,2012-04-04,6.301,4572,6.0092,Random_Pick,50000000,234989584,114,코미디,US,Released
