id,title,release_date,genres,country,budget,revenue,roi_ratio,vote_average,vote_count,popularity,success_status
19995,아바타,2009-12-15,"액션, 모험, 판타지, SF","US, GB",237000000,2923706026,11.336312345991562,7.594,32856,26.7105,Mega-Hit
299534,어벤져스: 엔드게임,2019-04-24,"모험, SF, 액션",US,356000000,2799439100,6.86359297752809,8.238,26962,13.9608,Mega-Hit
76600,아바타: 물의 길,2022-12-14,"액션, 모험, SF",US,350000000,2330224914,5.657785468571428,7.61,13096,28.5891,Mega-Hit
980477,나타지마동요해,2025-01-29,"애니메이션, 판타지, 모험, 액션",CN,80000000,2150000000,25.875,8.029,468,27.9553,Mega-Hit
140607,스타워즈 에피소드 7: 깨어난 포스,2015-12-15,"모험, 액션, SF",US,245000000,2068223624,7.44172907755102,7.3,20103,8.2672,Mega-Hit
299536,어벤져스: 인피니티 워,2018-04-25,"모험, 액션, SF",US,300000000,2052415039,5.841383463333333,8.236,31176,22.0512,Mega-Hit
634649,스파이더맨: 노 웨이 홈,2021-12-15,"액션, 모험, SF",US,200000000,1921847111,8.609235555,7.937,21313,19.5983,Mega-Hit
1022789,인사이드 아웃 2,2024-06-11,"애니메이션, 모험, 코미디, 가족",US,200000000,1698863816,7.49431908,7.55,6278,27.1524,Mega-Hit
135397,쥬라기 월드,2015-06-06,"액션, 모험, SF, 스릴러",US,150000000,1671537444,10.14358296,6.7,21121,9.3334,Mega-Hit
420818,라이온 킹,2019-07-12,"모험, 드라마, 가족, 애니메이션",US,260000000,1662020819,5.3923877653846155,7.102,10570,8.7748,Mega-Hit
24428,어벤져스,2012-04-25,"SF, 액션, 모험",US,220000000,1518815515,5.903706886363636,7.865,34225,45.9289,Mega-Hit
168259,분노의 질주: 더 세븐,2015-04-01,"액션, 범죄, 스릴러",US,190000000,1515400000,6.975789473684211,7.223,11031,8.1661,Mega-Hit
361743,탑건: 매버릭,2022-05-21,"액션, 드라마",US,170000000,1488732821,7.757251888235294,8.164,10373,17.9089,Mega-Hit
330457,겨울왕국 2,2019-11-20,"가족, 애니메이션, 모험, 코미디, 판타지",US,150000000,1453683476,8.691223173333332,7.241,10072,8.9592,Mega-Hit
346698,바비,2023-07-19,"코미디, 모험","GB, US",145000000,1447138421,8.980264972413794,6.944,10501,16.7899,Mega-Hit
99861,어벤져스: 에이지 오브 울트론,2015-04-22,"액션, 모험, SF",US,235000000,1405403694,4.98044125106383,7.271,23876,10.913,Mega-Hit
502356,슈퍼 마리오 브라더스,2023-04-05,"가족, 코미디, 모험, 애니메이션, 판타지","JP, US",100000000,1362000000,12.62,7.603,10095,20.2658,Mega-Hit
284054,블랙 팬서,2018-02-13,"액션, 모험, SF",US,200000000,1349926083,5.749630415,7.4,22971,7.4587,Mega-Hit
12445,해리 포터와 죽음의 성물 2,2011-07-12,"모험, 판타지","GB, US",125000000,1341511219,9.732089752,8.084,21451,16.7884,Mega-Hit
533535,데드풀과 울버린,2024-07-24,"액션, 코미디, SF",US,200000000,1338073645,5.690368225,7.569,7981,24.3795,Mega-Hit
181808,스타워즈 에피소드 8: 라스트 제다이,2017-12-13,"모험, 액션, SF",US,300000000,1332698830,3.442329433333333,6.8,15926,6.9173,Mega-Hit
351286,쥬라기 월드: 폴른 킹덤,2018-06-06,"액션, 모험, SF, 스릴러",US,170000000,1310469037,6.708641394117647,6.538,12408,8.9474,Mega-Hit
109445,겨울왕국,2013-11-20,"애니메이션, 가족, 모험, 판타지",US,150000000,1274219009,7.4947933933333335,7.2,17182,19.5948,Mega-Hit
321612,미녀와 야수,2017-03-16,"가족, 판타지, 로맨스",US,160000000,1266115964,6.913224775,6.969,15832,11.6822,Mega-Hit
260513,인크레더블 2,2018-06-14,"액션, 모험, 애니메이션, 가족",US,200000000,1243225667,5.216128335,7.456,13368,9.8497,Mega-Hit
337339,분노의 질주: 더 익스트림,2017-04-12,"액션, 범죄, 스릴러",US,250000000,1236000000,3.944,6.861,10612,7.6975,Mega-Hit
68721,아이언맨 3,2013-04-18,"액션, 모험, SF",US,200000000,1215577205,5.077886025,6.9,22948,12.4689,Mega-Hit
211672,미니언즈,2015-06-17,"가족, 애니메이션, 모험, 코미디",US,74000000,1159457503,14.668344635135135,6.417,10888,3.9131,Mega-Hit
271110,캡틴 아메리카: 시빌 워,2016-04-27,"모험, 액션, SF",US,250000000,1155046416,3.620185664,7.448,23539,12.3963,Mega-Hit
297802,아쿠아맨,2018-12-07,"액션, 모험, 판타지",US,160000000,1152028393,6.20017745625,6.872,14593,10.0696,Mega-Hit
429617,스파이더맨: 파 프롬 홈,2019-06-28,"액션, 모험, SF",US,160000000,1131927996,6.074549975,7.399,16474,12.8672,Mega-Hit
299537,캡틴 마블,2019-03-06,"액션, 모험, SF",US,152000000,1131416446,6.44352925,6.8,16371,5.6372,Mega-Hit
38356,트랜스포머: 달의 어둠,2011-06-28,"액션, SF, 모험",US,195000000,1123794079,4.763046558974359,6.2,8702,2.5067,Mega-Hit
122,반지의 제왕: 왕의 귀환,2003-12-17,"모험, 판타지, 액션","NZ, US",94000000,1118888979,10.903074244680852,8.491,25706,21.766,Mega-Hit
37724,007 스카이폴,2012-10-24,"액션, 모험, 스릴러","GB, US",200000000,1108594176,4.54297088,7.257,15749,6.9925,Mega-Hit
91314,트랜스포머: 사라진 시대,2014-06-25,"SF, 액션, 모험",US,210000000,1104054072,4.257400342857143,5.954,8523,10.8477,Mega-Hit
420817,알라딘,2019-05-22,"모험, 판타지, 로맨스, 가족",US,183000000,1097831681,4.999080224043716,7.093,10409,8.9509,Mega-Hit
49026,다크 나이트 라이즈,2012-07-17,"액션, 범죄, 드라마, 스릴러","GB, US",250000000,1081041287,3.324165148,7.789,23740,11.9338,Mega-Hit
475557,조커,2019-10-01,"범죄, 스릴러, 드라마","CA, US",55000000,1078958629,18.617429618181816,8.131,27021,12.8935,Mega-Hit
181812,스타워즈 에피소드 9: 라이즈 오브 스카이워커,2019-12-18,"모험, 액션, SF",US,489900000,1074144248,1.192578583384364,6.278,10470,8.8776,Hit
301528,토이 스토리 4,2019-06-19,"가족, 코미디, 애니메이션, 모험",US,175000000,1073841394,5.1362365371428576,7.47,10237,8.5931,Mega-Hit
10193,토이 스토리 3,2010-06-16,"애니메이션, 가족, 코미디",US,200000000,1067316101,4.336580505,7.803,15304,13.8815,Mega-Hit
58,캐리비안의 해적: 망자의 함,2006-07-06,"모험, 판타지, 액션",US,200000000,1066179747,4.330898735,7.373,16723,14.8246,Mega-Hit
1241982,모아나 2,2024-11-21,"가족, 코미디, 모험, 애니메이션, 판타지","CA, US",150000000,1059242164,6.061614426666667,7.026,2806,26.7439,Mega-Hit
330459,로그 원: 스타워즈 스토리,2016-12-14,"액션, 모험, SF",US,200000000,1056057273,4.280286365,7.503,15991,5.8858,Mega-Hit
1865,캐리비안의 해적: 낯선 조류,2011-05-15,"모험, 액션, 판타지","GB, US",379000000,1046721266,1.7617975356200528,6.564,14600,13.194,Hit
552524,릴로 & 스티치,2025-05-17,"가족, SF, 코미디, 모험",US,100000000,1037247842,9.37247842,7.255,1857,29.3513,Mega-Hit
324852,슈퍼배드 3,2017-06-15,"액션, 애니메이션, 코미디, 가족, 모험",US,80000000,1034800131,11.9350016375,6.5,7463,6.8806,Mega-Hit
127380,도리를 찾아서,2016-06-16,"모험, 애니메이션, 코미디, 가족",US,200000000,1029266989,4.146334945,7.041,12440,5.039,Mega-Hit
269149,주토피아,2016-02-11,"애니메이션, 모험, 가족, 코미디",US,150000000,1025521689,5.83681126,7.755,17173,132.8285,Mega-Hit
12155,이상한 나라의 앨리스,2010-03-03,"가족, 판타지, 모험",US,200000000,1025467110,4.12733555,6.636,14477,13.0908,Mega-Hit
49051,호빗: 뜻밖의 여정,2012-12-12,"모험, 판타지, 액션","NZ, US",250000000,1021103568,3.084414272,7.364,19133,15.3071,Mega-Hit
155,다크 나이트,2008-07-16,"드라마, 액션, 범죄, 스릴러","GB, US",185000000,1004558444,4.430045643243243,8.525,34771,25.3668,Mega-Hit
507086,쥬라기 월드: 도미니언,2022-06-01,"모험, 액션, SF",US,583900000,1004004592,0.7194803767768454,6.632,6745,11.7394,Break-even
353486,쥬만지: 새로운 세계,2017-12-09,"모험, 코미디, 판타지, 액션",US,90000000,995339117,10.059323522222222,6.82,14150,6.4081,Mega-Hit
671,해리 포터와 마법사의 돌,2001-11-16,"모험, 판타지","GB, US",125000000,976475550,6.8118044,7.9,28852,25.4821,Mega-Hit
93456,슈퍼배드 2,2013-06-26,"애니메이션, 코미디, 가족",US,76000000,970766005,11.773236907894736,6.9,11721,8.6395,Mega-Hit
519182,슈퍼배드 4,2024-06-20,"가족, 코미디, 애니메이션, SF",US,100000000,969597394,8.69597394,7.012,2982,19.429,Mega-Hit
278927,정글북,2016-04-07,"가족, 모험, 판타지","GB, US",175000000,966550600,4.523146285714286,6.867,8329,8.5525,Mega-Hit
285,캐리비안의 해적: 세상의 끝에서,2007-05-19,"모험, 판타지, 액션",US,300000000,961691209,2.2056373633333335,7.266,15053,15.0767,Hit
57158,호빗: 스마우그의 폐허,2013-12-11,"판타지, 모험, 액션","NZ, US",250000000,958400000,2.8336,7.574,13770,11.3521,Hit
950387,A MINECRAFT MOVIE 마인크래프트 무비,2025-03-31,"가족, 판타지, 코미디, 모험, 액션","SE, US",150000000,957949195,5.386327966666666,6.347,2537,29.196,Mega-Hit
122917,호빗: 다섯 군대 전투,2014-12-10,"액션, 모험, 판타지","NZ, US",250000000,956019788,2.824079152,7.329,14920,14.8712,Hit
453395,닥터 스트레인지: 대혼돈의 멀티버스,2022-05-04,"판타지, 액션, 모험",US,290000000,955775804,2.2957786344827587,7.237,9895,10.4362,Hit
12444,해리 포터와 죽음의 성물 1,2010-11-17,"모험, 판타지","GB, US",250000000,954305868,2.817223472,7.739,19880,16.8897,Hit
12,니모를 찾아서,2003-05-30,"애니메이션, 가족",US,94000000,940335536,9.003569531914893,7.817,20069,14.11,Mega-Hit
675,해리 포터와 불사조 기사단,2007-07-08,"모험, 판타지","GB, US",150000000,938212738,5.254751586666667,7.674,20312,19.5319,Mega-Hit
809,슈렉 2,2004-05-19,"애니메이션, 가족, 코미디, 판타지, 모험, 로맨스",US,150000000,935454538,5.236363586666666,7.305,13034,10.9349,Mega-Hit
767,해리 포터와 혼혈왕자,2009-07-15,"모험, 판타지","GB, US",250000000,933959197,2.735836788,7.682,20279,16.867,Hit
121,반지의 제왕: 두 개의 탑,2002-12-18,"모험, 판타지, 액션","NZ, US",79000000,926287400,10.725156962025316,8.411,23141,15.9408,Mega-Hit
424694,보헤미안 랩소디,2018-10-24,"음악, 드라마","GB, US",52000000,910813521,16.515644634615384,7.965,17411,7.8674,Mega-Hit
779029,장진호,2021-09-30,"드라마, 전쟁","CN, HK",200000000,902540935,3.512704675,6.2,131,3.1723,Mega-Hit
674,해리 포터와 불의 잔,2005-11-16,"모험, 판타지","GB, US",150000000,895921036,4.9728069066666665,7.8,21624,21.5802,Mega-Hit
559,스파이더맨 3,2007-05-01,"액션, 모험, SF",US,258000000,894983373,2.4689278023255814,6.447,14788,11.6695,Hit
8355,아이스 에이지 3: 공룡시대,2009-06-26,"애니메이션, 코미디, 가족, 모험",US,90000000,886686817,8.852075744444445,6.763,8662,7.6446,Mega-Hit
206647,007 스펙터,2015-10-26,"액션, 모험, 스릴러","GB, US",245000000,880707597,2.5947248857142857,6.566,10933,7.0963,Hit
315635,스파이더맨: 홈커밍,2017-07-05,"액션, 모험, SF",US,175000000,880166924,4.02952528,7.329,22634,13.6937,Mega-Hit
57800,아이스 에이지 4: 대륙 이동설,2012-06-27,"애니메이션, 코미디, 모험, 가족",US,95000000,877244782,8.2341556,6.389,7917,7.0916,Mega-Hit
672,해리 포터와 비밀의 방,2002-11-13,"모험, 판타지","GB, US, DE",100000000,876688482,7.76688482,7.705,23015,19.9336,Mega-Hit
328111,마이펫의 이중생활,2016-06-18,"가족, 코미디, 모험, 애니메이션",US,75000000,875457937,10.672772493333333,6.309,8340,3.4216,Mega-Hit
209112,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-23,"액션, 모험, 판타지",US,250000000,874362803,2.497451212,5.988,18611,11.0469,Hit
120,반지의 제왕: 반지 원정대,2001-12-18,"모험, 판타지, 액션","NZ, US",93000000,871368364,8.369552301075268,8.426,26652,22.2574,Mega-Hit
1234821,쥬라기 월드: 새로운 시작,2025-07-01,"SF, 모험, 액션",US,180000000,868878422,3.8271023444444445,6.38,2556,43.0087,Mega-Hit
101299,헝거게임: 캣칭 파이어,2013-11-15,"모험, 액션, SF",US,130000000,865011746,5.653936507692308,7.4,18028,8.1083,Mega-Hit
283995,가디언즈 오브 갤럭시 Vol. 2,2017-04-19,"SF, 모험, 액션",US,200000000,863756051,3.318780255,7.612,22425,9.5483,Mega-Hit
505642,블랙 팬서: 와칸다 포에버,2022-11-09,"액션, 모험, SF",US,250000000,859102154,2.436408616,7.0,7118,9.3199,Hit
150540,인사이드 아웃,2015-06-17,"애니메이션, 가족, 모험, 드라마, 코미디",US,175000000,857611174,3.90063528,7.9,22949,12.3498,Mega-Hit
335983,베놈,2018-09-28,"SF, 액션","CN, US",116000000,856085151,6.380044405172414,6.8,16858,10.1475,Mega-Hit
284053,토르: 라그나로크,2017-10-02,"액션, 모험, SF",US,180000000,855301806,3.7516767,7.583,21533,8.4387,Mega-Hit
1895,스타워즈 에피소드 3: 시스의 복수,2005-05-17,"모험, 액션, SF",US,113000000,850000000,6.522123893805309,7.456,14491,8.3914,Mega-Hit
447365,가디언즈 오브 갤럭시 Vol.3,2023-05-03,"SF, 모험, 액션",US,250000000,845550000,2.3822,7.932,7806,12.0661,Hit
27205,인셉션,2010-07-15,"액션, SF, 모험","GB, US",160000000,839030630,4.2439414375,8.4,38289,24.1752,Mega-Hit
8373,트랜스포머: 패자의 역습,2009-06-19,"SF, 액션, 모험",US,200000000,836303693,3.181518465,6.2,8922,3.1354,Mega-Hit
50620,브레이킹 던 Part 2,2012-11-13,"모험, 판타지, 드라마, 로맨스",US,120000000,829747654,5.9145637833333335,6.462,9197,9.7309,Mega-Hit
297762,원더 우먼,2017-05-30,"액션, 모험, 판타지",US,149000000,823970682,4.530004577181208,7.214,20551,12.1657,Mega-Hit
758891,"안녕, 리환잉",2021-02-12,"드라마, 코미디, 판타지",CN,59000000,822049668,12.933045220338983,7.0,157,2.4076,Mega-Hit
557,스파이더맨,2002-05-01,"액션, SF",US,139000000,821708551,4.911572309352518,7.317,20056,12.4612,Mega-Hit
354912,코코,2017-10-27,"가족, 애니메이션, 음악, 모험",US,175000000,814641172,3.6550924114285714,8.201,20457,18.516,Mega-Hit
810,슈렉 3,2007-05-17,"판타지, 모험, 애니메이션, 코미디, 가족",US,160000000,813367380,4.083546125,6.3,9489,10.8549,Mega-Hit
259316,신비한 동물사전,2016-11-16,"판타지, 모험","GB, US",180000000,809342332,3.4963462888888888,7.3,19349,7.891,Mega-Hit
512200,쥬만지: 넥스트 레벨,2019-12-04,"모험, 코미디, 판타지",US,125000000,801693929,5.413551432,6.886,9087,10.6249,Mega-Hit
166426,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-23,"모험, 액션, 판타지",US,230000000,795922298,2.4605317304347825,6.654,12495,8.5998,Hit
353081,미션 임파서블: 폴아웃,2018-07-25,"액션, 모험",US,178000000,791658205,3.4475180056179777,7.444,8829,8.2794,Mega-Hit
14161,2012,2009-10-10,"액션, 모험, SF",US,200000000,791217826,2.95608913,5.864,12408,9.4215,Hit
673,해리 포터와 아즈카반의 죄수,2004-05-31,"모험, 판타지","GB, US",130000000,789804554,5.075419646153846,8.011,22581,19.5288,Mega-Hit
558,스파이더맨 2,2004-06-25,"액션, 모험, SF",US,200000000,788976453,2.944882265,7.296,15866,5.6741,Hit
82992,분노의 질주: 더 맥시멈,2013-05-21,"액션, 스릴러, 범죄",US,160000000,788700000,3.929375,6.818,10939,0.8866,Mega-Hit
217,인디아나 존스: 크리스탈 해골의 왕국,2008-05-21,"모험, 액션",US,185000000,786636033,3.2520866648648648,6.019,8743,5.8334,Mega-Hit
383498,데드풀 2,2018-05-15,"액션, 코미디, 모험",US,110000000,785896632,6.144514836363636,7.489,18754,8.0414,Mega-Hit
293660,데드풀,2016-02-09,"액션, 모험, 코미디",US,58000000,782837347,12.497195637931034,7.623,32104,11.5515,Mega-Hit
370172,007 노 타임 투 다이,2021-09-29,"액션, 스릴러, 모험","GB, US",250000000,774153024,2.096612096,7.355,6777,9.0637,Hit
118340,가디언즈 오브 갤럭시,2014-07-30,"액션, SF, 모험",US,170000000,772776600,3.545744705882353,7.905,29057,6.0928,Mega-Hit
414906,더 배트맨,2022-03-01,"범죄, 미스터리, 스릴러",US,185000000,772319315,3.174699,7.659,11400,12.063,Mega-Hit
616037,토르: 러브 앤 썬더,2022-07-06,"판타지, 액션, 코미디",US,250000000,760900000,2.0436,6.391,8216,10.2422,Hit
384018,분노의 질주: 홉스 & 쇼,2019-07-31,"액션, 모험, 코미디",US,200000000,760098996,2.80049498,6.844,7555,8.5446,Hit
591,다빈치 코드,2006-05-17,"스릴러, 미스터리",US,125000000,760006945,5.08005556,6.728,9783,6.8633,Mega-Hit
402431,위키드,2024-11-20,"드라마, 로맨스, 판타지",US,150000000,758737211,4.058248073333333,6.922,2641,53.8222,Mega-Hit
102651,말레피센트,2014-05-28,"판타지, 모험, 액션, 가족, 로맨스",US,180000000,758539785,3.2141099166666667,7.089,13486,9.9858,Mega-Hit
1930,어메이징 스파이더맨,2012-06-23,"액션, 모험, SF",US,215000000,757930663,2.525258897674419,6.723,18066,10.916,Hit
131631,헝거게임: 모킹제이,2014-11-19,"SF, 모험, 스릴러",US,125000000,755356711,5.042853688,6.816,16398,15.3658,Mega-Hit
10192,슈렉 포에버,2010-05-20,"코미디, 모험, 판타지, 애니메이션, 가족",US,165000000,752600867,3.561217375757576,6.391,7729,11.3472,Mega-Hit
297761,수어사이드 스쿼드,2016-08-03,"액션, 모험, 판타지",US,175000000,749200054,3.2811431657142855,5.92,21730,6.073,Mega-Hit
80321,마다가스카 3: 이번엔 서커스다!,2012-06-06,"애니메이션, 가족, 코미디, 모험",US,145000000,746921274,4.1511812,6.622,6383,8.1084,Mega-Hit
157336,인터스텔라,2014-11-05,"모험, 드라마, SF","GB, US",165000000,746606706,3.5248891272727274,8.463,38329,38.7745,Mega-Hit
127585,엑스맨: 데이즈 오브 퓨처 패스트,2014-05-15,"액션, 모험, SF",US,250000000,746045700,1.9841828,7.528,15889,9.8781,Hit
411,"나니아 연대기: 사자, 마녀 그리고 옷장",2005-12-07,"모험, 가족, 판타지","GB, US",180000000,745013115,3.13896175,7.135,11169,17.804,Mega-Hit
62211,몬스터 대학교,2013-06-19,"애니메이션, 가족",US,200000000,743559465,2.717797325,7.044,11044,6.5684,Hit
615453,나타지마동강세,2019-07-26,"애니메이션, 판타지, 모험",CN,22000000,742718496,32.75993163636364,7.9,731,16.8672,Mega-Hit
1311031,극장판 귀멸의 칼날: 무한성편,2025-07-18,"애니메이션, 액션, 판타지",JP,20000000,740400000,36.02,7.602,583,114.6343,Mega-Hit
604,매트릭스 2: 리로디드,2003-05-15,"모험, 액션, 스릴러, SF",US,150000000,738599701,3.923998006666667,7.067,11561,8.4557,Mega-Hit
14160,업,2009-05-28,"애니메이션, 코미디, 가족, 모험",US,175000000,735103954,3.200594022857143,7.96,21107,18.2466,Mega-Hit
385128,분노의 질주: 더 얼티메이트,2021-05-19,"액션, 모험, 범죄",US,200000000,726229501,2.631147505,7.029,7520,5.3664,Hit
49047,그래비티,2013-10-03,"SF, 스릴러, 드라마","GB, US",105000000,723192705,5.887549571428571,7.2,15943,4.8656,Mega-Hit
762509,무파사: 라이온 킹,2024-12-18,"모험, 가족, 애니메이션",US,200000000,722631756,2.61315878,7.347,2455,17.7776,Hit
693134,듄: 파트 2,2024-02-27,"SF, 모험",US,190000000,714844358,2.7623387263157895,8.133,7245,16.1464,Hit
100402,캡틴 아메리카: 윈터 솔져,2014-03-20,"액션, 모험, SF",US,170000000,714766572,3.2045092470588235,7.7,19534,4.8012,Mega-Hit
50619,브레이킹 던 Part 1,2011-11-16,"모험, 판타지, 로맨스",US,110000000,712171856,5.4742896,6.193,9090,9.3054,Mega-Hit
119450,혹성탈출: 반격의 서막,2014-07-08,"SF, 액션, 드라마, 스릴러","GB, US",170000000,710644566,3.1802621529411765,7.334,11915,10.4364,Mega-Hit
18239,뉴 문,2009-11-18,"모험, 판타지, 드라마, 로맨스",US,50000000,709827462,13.19654924,5.994,9547,6.9685,Mega-Hit
1858,트랜스포머,2007-06-27,"모험, SF, 액션",US,150000000,709709780,3.7313985333333335,6.82,11859,2.8732,Mega-Hit
102382,어메이징 스파이더맨 2,2014-04-16,"액션, 모험, SF",US,200000000,708962323,2.544811615,6.5,13843,11.2501,Hit
385687,분노의 질주: 라이드 오어 다이,2023-05-17,"액션, 범죄, 스릴러",US,340000000,704709660,1.0726754705882353,7.015,6116,17.1968,Hit
346364,그것,2017-09-06,"공포, 스릴러",US,35000000,704242888,19.121225371428572,7.238,19838,27.3071,Mega-Hit
24021,이클립스,2010-06-23,"모험, 판타지, 드라마, 로맨스",US,68000000,698491347,9.271931573529411,6.2,9062,6.7285,Mega-Hit
56292,미션 임파서블: 고스트 프로토콜,2011-12-07,"액션, 스릴러, 모험",US,145000000,694713380,3.7911267586206896,7.108,10474,6.4867,Mega-Hit
70160,헝거게임: 판엠의 불꽃,2012-03-12,"SF, 모험, 액션, 스릴러",US,75000000,694000000,8.253333333333334,7.2,22805,6.3769,Mega-Hit
569094,스파이더맨: 어크로스 더 유니버스,2023-05-31,"애니메이션, 액션, 모험, SF",US,100000000,690897910,5.9089791,8.3,8057,16.5836,Mega-Hit
277834,모아나,2016-10-13,"모험, 코미디, 가족, 애니메이션",US,150000000,690860472,3.60573648,7.566,13394,3.2591,Mega-Hit
602666,당인가탐안 3: 밀실 살인사건,2021-02-12,"액션, 코미디, 미스터리",CN,117000000,686257563,4.8654492564102565,5.6,100,3.2875,Mega-Hit
177677,미션 임파서블: 로그네이션,2015-07-28,"액션, 모험",US,150000000,682716636,3.55144424,7.219,9402,6.0512,Mega-Hit
284052,닥터 스트레인지,2016-10-25,"판타지, 모험, 액션",US,180000000,676343174,2.757462077777778,7.418,22940,6.4818,Hit
49521,맨 오브 스틸,2013-06-12,"액션, 모험, SF","GB, US",225000000,668045518,1.969091191111111,6.64,15787,11.1349,Hit
49444,쿵푸팬더 2,2011-05-25,"애니메이션, 가족, 코미디",US,150000000,665692281,3.43794854,7.053,7609,9.2021,Mega-Hit
141052,저스티스 리그,2017-11-15,"액션, 모험, SF",US,300000000,661326987,1.20442329,6.074,13394,7.0611,Hit
950,아이스 에이지 2,2006-03-29,"애니메이션, 가족, 코미디, 모험",US,80000000,660998756,7.26248445,6.7,10114,8.7966,Mega-Hit
177572,빅 히어로,2014-10-24,"모험, 가족, 애니메이션, 액션, 코미디",US,165000000,657870525,2.987094090909091,7.727,16194,14.2504,Hit
22,캐리비안의 해적: 블랙펄의 저주,2003-07-09,"모험, 판타지, 액션",US,140000000,655011224,3.6786516,7.816,21629,17.9354,Mega-Hit
338952,신비한 동물들과 그린델왈드의 범죄,2018-11-14,"판타지, 모험","GB, US",200000000,654900000,2.2745,6.8,11240,3.8923,Hit
41154,맨 인 블랙 3,2012-05-23,"액션, 코미디, SF","AE, US",225000000,654213485,1.907615488888889,6.537,10708,7.3459,Hit
131634,헝거게임: 더 파이널,2015-11-18,"액션, 모험, SF","DE, US",160000000,653428261,3.08392663125,6.9,13042,9.2318,Mega-Hit
1894,스타워즈 에피소드 2: 클론의 습격,2002-05-15,"모험, 액션, SF",US,120000000,649398328,4.411652733333334,6.586,13928,5.9335,Mega-Hit
76338,토르: 다크 월드,2013-10-30,"액션, 모험, 판타지",US,170000000,644783140,2.792842,6.511,17937,6.9924,Hit
1087192,드래곤 길들이기,2025-06-06,"판타지, 가족, 액션, 모험",US,150000000,635213100,3.234754,7.991,2221,37.7023,Mega-Hit
787699,웡카,2023-12-06,"코미디, 가족, 판타지","GB, US",125000000,634502312,4.076018496,7.054,4131,8.6737,Mega-Hit
335797,씽,2016-11-23,"가족, 코미디, 음악, 애니메이션",US,75000000,634151679,7.45535572,7.121,8256,7.2989,Mega-Hit
9502,쿵푸팬더,2008-06-04,"애니메이션, 가족, 코미디, 액션, 모험",US,130000000,632091832,3.8622448615384615,7.31,12216,13.7542,Mega-Hit
9806,인크레더블,2004-11-05,"액션, 모험, 애니메이션, 가족",US,92000000,631442092,5.863501,7.719,18435,13.8077,Mega-Hit
286217,마션,2015-09-30,"드라마, 모험, SF",US,108000000,631058917,4.84313812037037,7.691,20625,9.5546,Mega-Hit
8960,핸콕,2008-07-01,"판타지, 액션",US,150000000,629400000,3.196,6.351,9970,4.3545,Mega-Hit
911430,F1 더 무비,2025-06-25,"액션, 드라마",US,250000000,626222234,1.504888936,7.8,2675,40.2951,Hit
928123,장진호지수문교,2022-02-01,"전쟁, 역사, 액션, 드라마","CN, HK",200000000,626203271,2.131016355,6.355,86,3.3675,Hit
51497,분노의 질주: 언리미티드,2011-04-20,"액션, 스릴러, 범죄",US,125000000,626100000,4.0088,7.242,8602,1.1387,Mega-Hit
10138,아이언맨 2,2010-04-28,"모험, 액션, SF",US,200000000,623933331,2.119666655,6.848,21857,15.8075,Hit
2062,라따뚜이,2007-06-28,"애니메이션, 코미디, 가족, 판타지",US,150000000,623726000,3.1581733333333335,7.834,17948,18.0934,Mega-Hit
363088,앤트맨과 와스프,2018-07-04,"액션, 모험, SF",US,140000000,622674139,3.4476724214285714,6.9,13844,4.7856,Mega-Hit
82702,드래곤 길들이기 2,2014-06-05,"판타지, 액션, 모험, 애니메이션, 코미디, 가족",US,145000000,621537519,3.286465648275862,7.677,10124,10.7815,Mega-Hit
263115,로건,2017-02-28,"액션, 드라마, SF",US,97000000,619021436,5.381664288659794,7.8,19971,7.9007,Mega-Hit
1061474,슈퍼맨,2025-07-09,"SF, 모험, 액션",US,225000000,615800000,1.736888888888889,7.4,3913,43.6461,Hit
615,패션 오브 크라이스트,2004-02-25,드라마,US,30000000,610063468,19.335448933333332,7.517,4959,7.5555,Mega-Hit
11631,맘마미아!,2008-07-03,"코미디, 로맨스","DE, GB, US",52000000,609841637,10.727723788461539,6.976,6834,5.5285,Mega-Hit
87827,라이프 오브 파이,2012-11-20,"모험, 드라마","IN, TW, GB, US",120000000,609016565,4.0751380416666665,7.405,13499,4.4574,Mega-Hit
333339,레디 플레이어 원,2018-03-28,"모험, 액션, SF","US, IN, SG, CA, GB, JP, AU",175000000,607274134,2.4701379085714286,7.585,16393,12.4967,Hit
335988,트랜스포머: 최후의 기사,2017-06-16,"액션, 모험, SF",US,217000000,605425157,1.7899776820276498,6.056,6534,6.3721,Hit
10527,마다가스카 2,2008-10-30,"모험, 애니메이션, 코미디, 가족",US,150000000,603900354,3.02600236,6.5,7204,7.8748,Mega-Hit
74,우주전쟁,2005-06-28,"모험, 스릴러, SF",US,132000000,603873119,3.574796356060606,6.527,8852,9.0068,Mega-Hit
36557,007 카지노 로얄,2006-11-14,"모험, 액션, 스릴러","GB, US",150000000,599045960,2.9936397333333336,7.567,11284,11.1881,Hit
575265,미션 임파서블: 파이널 레코닝,2025-05-17,"액션, 스릴러",US,400000000,598056261,0.4951406525,7.263,2136,56.1677,Break-even
38757,라푼젤,2010-11-24,"애니메이션, 가족, 모험",US,260000000,592461732,1.2786989692307693,7.6,12021,14.6548,Hit
10764,007 퀀텀 오브 솔러스,2008-10-29,"모험, 액션, 스릴러, 범죄","GB, US",200000000,589593688,1.94796844,6.336,8253,6.1907,Hit
